screen_name,location,lat,long
LuceverdeRoma,Roma,41.8933203,12.4829321
LuceverdeRadio,Italia,42.6384261,12.674297
Marjoleinnnn,Amsterdam,52.37454030000001,4.897975505617977
heidijukes,"East, England",52.7954791,-0.5402402866174321
Jlarlat1,London UK   ,51.5073219,-0.1276474
InspiHerTech,Wheaton,41.8646959,-88.1101709
fransunset,Chile,-31.7613365,-71.3187697
ljcostello,Northampton,52.2381355,-0.8963907
CheBelChiccone,Bologna,44.4936714,11.3430347
eurovermeer,"Groningen, Nederland",53.2190652,6.5680077
BassiouniGroup,"New York, USA",40.7127281,-74.0060152
Ichisdad2,"England, United Kingdom",52.7954791,-0.5402402866174321
MDC_News,"Mansfield, Notts, UK",53.1636541,-1.1969775595976744
GeorgeCastanza2,England,52.7954791,-0.5402402866174321
SCcoast_agent,"South Carolina, USA",33.6874388,-80.4363743
HRamonyCajalVA,"Valladolid, Castilla y León",41.6521328,-4.728562
auricursine,LA/OC Borderlands,NA,NA
JdmMeuse,"Portsmouth, NH",43.0717552,-70.7625532
kolkata_RSP,KOLKATA,22.5726723,88.3638815
Cairo67Unedited,United States,39.7837304,-100.4458825
KevinYuNing, ,NA,NA
Digger19782,Europe,51,10
HDumke,"Essen, Nordrhein-Westfalen",51.4582235,7.0158171
DAVIDZORRO,Colombia,2.8894434,-73.783892
trevparrett,here   there,40.0826096,-88.2027183
samildanielc,Rep  Dom,47.192439,8.8516909
FamCounselCSRA,"Martinez, GA",33.5185135,-82.09020821665078
imkahc,Rio de Janeiro - RJ,-22.9110137,-43.2093727
kerbear730,"New York, NY",40.7127281,-74.0060152
Arkthus,"Nantes, France",47.2186371,-1.5541362
Rutgers_CAS,"Piscataway, NJ",40.5462553,-74.4660408
AdamCasals,VIE   GVA   YUL   MAD   BCN,NA,NA
th3gargoyl3,East Kilbride,55.760176,-4.179078
Junkie, ,NA,NA
twusb,Langenhagen,52.443118,9.738994
KellyReeddc,"Lewisville, Texas",33.046233,-96.994174
geronsociety,"Washington, DC",38.8949855,-77.0365708
COVID19Ontario, ,NA,NA
46kami_YU, 武蔵防犯堂  musasi bouhando,NA,NA
Blake_RESISTS,"North Carolina, USA",35.6729639,-79.0392919
Itashious,"Biloxi, MS",30.374673,-88.84594333482862
4791Mdz,Beskid Niski ,49.46861385,21.497799963882905
brasil_65,Bologna,44.4936714,11.3430347
Pink_Sangria,"Toronto, Ontario",43.6534817,-79.3839347
DoubKore,Italy,42.6384261,12.674297
ecobearwitness,"New York, USA",40.7127281,-74.0060152
ruimiguel_17,"Toronto, Ontario",43.6534817,-79.3839347
Paulina_SE,Planet Earth,41.1018669,-81.1515962
JeroenSmeets76,"Maastricht, Nederland",50.8512438,5.6909768
GlobalMediaBuzz,"Manhattan, NY",40.7896239,-73.9598939
ViralJharsuguda,"Jharsuguda, India",21.87705125,84.00905063735019
mamamydaniels,"Williamsburg, VA",37.27892105,-76.69448606443117
bossk1603,"Ayrshire, Scotland",55.5,-4.5
LancsIron,Lancashire,53.8611703,-2.5650887919475496
Vankstein,"approx  N,  W",NA,NA
authorofmystery,"Orange County, CA",33.7500378,-117.8704931
BoomerBaby54,"Walnut Creek, California",37.9020731,-122.0618702
vietnam41247159,"Hanoi, Vietnam",21.0294498,105.8544441
MaxLandra, Dover Delaware Stati Uniti,39.158168,-75.5243682
abincorportion,"Nagpur, India",21.1498134,79.0820556
gulf_news,United Arab Emirates,24.0002488,53.9994829
SiteZipix,Bahia,-12.285251,-41.9294776
beyondrewards,"Guelph, ON Canada",43.5460516,-80.2493276
528Hz_Truth,EveryWhere   kNOwWhere,NA,NA
jnlangton,middle england,55.4142529,-2.201099
cheryl_fahling,Northeast Indiana,40.3270127,-86.1746933
cerosetenta,Bogotá-Colombia,4.59808,-74.0760439
Diario_Victoria,"Victoria Tamps, Mx",NA,NA
MDOT_BWB,"Port Huron, MI",42.9815877,-82.440466
Cat_MarsEchelon,Scotland,56.7861112,-4.1140518
ChristianneQ,Pennsylvania ,40.9699889,-77.7278831
AxlMandrakE,Chile,-31.7613365,-71.3187697
joan_ru_ca,"Tarragona, España",41.1172364,1.2546057
espacifico,"Colima, México",19.166667,-104
thomas_omotayo,Nigeria,9.6000359,7.9999721
PadmajaPawar,India,22.3511148,78.6677428
chivaprojects,"Bristol, England",51.4538022,-2.5972985
IAMWRITE,Canada,61.0666922,-107.9917071
diasporaonline,"Washington DC, MD   Virginia",39.2066188,-77.2409053
prokabar,Indonesia,-2.4833826,117.8902853
nbnair,"New Delhi, India",28.6138954,77.2090057
Zigafoundry,Potenza,40.5183188,15.820959951106293
RickJones404,Spaceship Earth,28.3752863,-81.5493959912465
Futbol_Todo,contacto futboltodo com,NA,NA
TjChaloner,United Kingdom,54.7023545,-3.2765753
owainpj,"London, England",51.5073219,-0.1276474
FCPE_nationale,France,46.603354,1.8883335
yTravelBlog,"Raleigh, NC",35.7803977,-78.6390989
JohnSeaton,United Kingdom,54.7023545,-3.2765753
annaobrien248,"Brighton, UK",50.8220399,-0.1374061
MedicircleI,Mumbai,18.9387711,72.8353355
Sadie_75Resist,"San Antonio, TX",29.4246002,-98.4951405
lacorbatarosa,"Rochefort-sur-Loire, France",47.3577833,-0.6549574
QuieroDormirMas,Balamb Garden,NA,NA
lizmartinlabour,"London, England",51.5073219,-0.1276474
AodhanFagan,Belfast ,54.5964411,-5.9302761
rennym,Toronto,43.6534817,-79.3839347
UR_Med,"Rochester, New York",43.157285,-77.615214
Arro0790,"Udine, Friuli-Venezia Giulia",46.0634632,13.2358377
franciscoarayap,CHILE,-31.7613365,-71.3187697
SylvainCanet, BoulogneBillancourt ,NA,NA
AlabamaKidDoc,"Troy, AL",31.8087678,-85.969951
lodewijkhof,Where the fun and profits are,NA,NA
CHWS_NY,"Rensselaer, NY",42.6425795,-73.742898
chimeres1,Entre Pyrénées et Garonne,44.1543658,1.7554001
TsquareH,"Anand, Gujarat, India",22.5584995,72.9625629
ardeliasyahiraa,"Kalimantan Selatan, Indonesia",-2.9285686,115.3700718
sandramunita,maipu,-33.5094409,-70.756182
peekasso,eastcoast,39.9331707,-75.1198318
ArgentinaExtrem,Argentina,-34.9964963,-64.9672817
JoR3LofKrypton, N  W,NA,NA
DangerGirl6,Twitterverse,NA,NA
ANANDKU85719970,Gorakhpur Uttar Pradesh,26.67132865,83.36458284327038
TheBoxingMadMan,Boxing,37.1535401,118.1046769
Cascadia,Cascade foothills in PNW,NA,NA
ApdVilh,"Leh, Jammu And Kashmir",34.0846151,74.8230135
ProvidertechUS,"Phoenix, AZ",33.4484367,-112.0741417
1MKAURA,"Calgary, Alberta",51.0534234,-114.0625892
FranceFound,"Old Lyme, CT",41.3159315,-72.3289715
PILOTforPULM,"Old Lyme, CT",41.3159315,-72.3289715
shekinah1313,Dystopia  USA  ,NA,NA
Zehub,"Strasbourg,  France",48.584614,7.7507127
NutritionalMat1,"London, England",51.5073219,-0.1276474
scotlandmidwife,Bonnie Scotland  ,NA,NA
susanbhalpern,"Hungarian Village, Columbus",39.9282187,-82.9901532
Kathinka46,Amsterdam,52.37454030000001,4.897975505617977
Topology_is,"Newark, NJ",40.735657,-74.1723667
Consultant360,"East Windsor, NJ",40.2423319,-74.5812664
Sthelland,"Bergen / Voss, Norway",60.514616,6.2013125
royalty1982,"Baltimore, MD",39.2908816,-76.610759
MeyerJL29,"Cincinnati, OH",39.1014537,-84.5124602
BOC_MIB,New Delhi,28.6138954,77.2090057
marcsteam,Leeds,53.7974185,-1.5437941
CarsonMcCuller5,Prydein servientis,NA,NA
CledirRocha,João Pessoa - PB,-7.1215981,-34.882028
The_HerbalGuide,"New Jersey, USA",40.0757384,-74.4041622
PierreDesaint,"Haute-Normandie, France",49.371126950000004,1.0260549717759164
PatrickM1991,"Manhattan, NY",40.7896239,-73.9598939
gojnnnews,"Seattle, Wa",47.6038321,-122.3300624
AzamgarhFob,Azamgarh,26.02269675,83.02887343114848
julesserkin,"Whitstable, Kent  UK",51.3606286,1.0240626
fitnesswithnut1,"Jammu, Jammu And Kashmir",32.7185614,74.8580917
MMaryMcKenna,Co Donegal Ireland,54.92075415,-7.952385214651309
faithfullymag,"New Jersey, USA",40.0757384,-74.4041622
sunnymohan,"Melbourne, Victoria",-37.8142176,144.9631608
coopmike48,California,36.7014631,-118.7559974
roya19,"Maryland, USA",39.5162234,-76.9382069
ximvica,"Valparaíso,Curauma,Chile",-33.1352549,-71.5704336
bowman_teisha,"Tacoma, Wa",47.2495798,-122.4398746
natlawreview,"Chicago, IL   Denver, CO",7.891822,-72.50709127402736
visionpolitica7,"Oaxaca de Juárez, Oaxaca",17.0604663,-96.7253575
Radiobex,East Midlands,52.796575149999995,-0.671822256833873
juni_pix,Surabaya,-7.2459717,112.7378266
KwadCast,"Ottawa, Ontario",45.421106,-75.690308
DrBurcakgumus,"İstanbul, Türkiye",41.0096334,28.9651646
ProgressNow00,United States,39.7837304,-100.4458825
S4IK0_SinAlma,"- , -    ",NA,NA
Mehitabel_Delhi,"Gurgaon, India",28.42826235,77.00270014657752
DeanParise,"Ontario, Canada",50.000678,-86.000977
dr_zwi,London,51.5073219,-0.1276474
AgzillaBeats,STUDIO Z,-27.5969215,-48.550889295216514
FAVS75983246,Mumbai,18.9387711,72.8353355
MomsChoiceAward,Worldwide,53.45733965,-2.226958805052226
jbrejot,"Austin, TX",30.2711286,-97.7436995
fredric_wertham,Toronto ON,43.6534817,-79.3839347
ces669,"England, United Kingdom",52.7954791,-0.5402402866174321
farman_maharram,Azerbaijan ,40.3936294,47.7872508
ACSalami,"Philadelphia, PA",39.9527237,-75.1635262
sanchicorota,Sabino Arana   Tudela Navarra,NA,NA
hellochante,"Kansas City, MO",39.100105,-94.5781416
wendyloued,"Oxford, UK",51.7520131,-1.2578499
Sei_selbst,Deutschland,51.0834196,10.4234469
u_GeOBe,CDMX,19.3350359,-98.9771128
EssRetail,London,51.5073219,-0.1276474
DonEmpresa,México,19.4326296,-99.1331785
DarrenMurray82,Birmingham,52.4796992,-1.9026911
DeLaCisterna,"La Cisterna, Santiago, Chile",-33.5295218,-70.66425289405431
CappellettiArn1,France,46.603354,1.8883335
DyanooshY,Toronto,43.6534817,-79.3839347
MarianPellet,"Valdivia, Chile",-39.8141965,-73.2458525
jmurphyuk,"Manchester, UK",53.4794892,-2.2451148
noname_login,대한민국,36.638392,127.6961188
indian7199917,INDIA,22.3511148,78.6677428
dave__whiteside,"Waterloo, Ontario",43.466874,-80.524635
MehrajAhmadS,Jammu   Kashmir,33.5574473,75.06152
Peterman43,South Africa,-28.8166236,24.991639
AffyAffyAffy,"Bolton, Greater Manchester ",53.5782863,-2.4300367
JamesOMahoney,England,52.7954791,-0.5402402866174321
aynaci_umit,Ukraine,49.4871968,31.2718321
ElectileDysfx,Midwest USA,43.411391,-106.280075
V_Mannello,Italia,42.6384261,12.674297
jaysellsCTX,"Georgetown, TX",30.6326942,-97.6772311
HertsmereBC,"Borehamwood, Herts",NA,NA
FTLReview,"Fort Lauderdale, FL",26.1223084,-80.1433786
buttaflygurl78,Never Never Land,49.3515502,-123.2167474
carol_hulme,Staffordshire England,52.824694199999996,-2.0074546723348115
windowtonews,"Bhopal, India",23.2584857,77.401989
KlinikSanan,Malang,-8.10479815,112.68798721390587
leslierenfrew,"toronto ottawa, london, munich, vancouver, hague, porto   sw ",NA,NA
enlightenm3nt,Inside,-34.5862018,-58.413975967757125
misspattih,FL- somewhere chic,NA,NA
BreakingViews4u,FB com/BreakMovies,NA,NA
igarycochrane,"Newcastle, UK  ",NA,NA
HRevelio3,Canada,61.0666922,-107.9917071
lasnotasverdes,"Mexico, ME",19.4326296,-99.1331785
NHSBSA_Students,England,52.7954791,-0.5402402866174321
SencamerCalidad,Venezuela,8.0018709,-66.1109318
anisinnovation,"London, England",51.5073219,-0.1276474
SxCancerFund,Sussex,38.6908097,-75.3691421
business_backin,United Kingdom,54.7023545,-3.2765753
IAITAM,"Ohio, USA",40.2253569,-82.6881395
Dremach,"Santiago, Dominican Republic",19.3286702,-70.9033942
ndetabasco,"Villahermosa, Tabasco",18.0018152,-92.93304014837511
isanidad,España,39.3262345,-4.8380649
AccessPMag,UK,54.7023545,-3.2765753
kemichels,"Brooklyn, NY ",40.6501038,-73.9495823
REoptimizer,"Commack, NY",40.8476971,-73.2751126511568
harun_ach,Ngrayun Ponorogo,-8.098753,111.4464205
fairlyorganic,"Manchester, United Kingdom",53.4794892,-2.2451148
fabfrom56,"England, United Kingdom",52.7954791,-0.5402402866174321
unbnewsroom,"Dhaka, Bangladesh",23.810651,90.4126466
First5CoCo,"Contra Costa County, CA",37.9034806,-121.9175345
happywhotest,"Mumbai, India",18.9387711,72.8353355
DavidAVictor,"Ypsilanti, Michigan, USA",42.24253,-83.6171426940706
Pall_Gonfiato,Bologna,44.4936714,11.3430347
Prospectally2,"Edinburgh, Scotland",55.9533456,-3.1883749
worldofmarilyn1,Land of Nasty Women ,NA,NA
LavignePascale,"Metz, France",49.1196964,6.1763552
story_views,World citizen,11.164548,-60.7846386
frankmottek,"Los Angeles, CA",34.0536909,-118.2427666
odylammeter, USA,39.7837304,-100.4458825
AnneTaylor50,at the bar,48.2171211,16.3992044
ics_2020,"Mumbai, India ",18.9387711,72.8353355
RoisinMurray81,"Manchester, England",53.4794892,-2.2451148
deephouse44,"Mark Hamill St Kilda, Scotlant",NA,NA
OOfficeeS2020,Moradabad,28.8638424,78.80577833091104
BlueBloodCop,"Faversham, England",51.3144088,0.8911894
yulderj,Bogotá,4.59808,-74.0760439
YaTuSabesInfo,República Dominicana,19.0974031,-70.3028026
jahb35,Rennes,48.1113387,-1.6800198
markmanning,Dublin Ireland,53.3497645,-6.2602732
create_taiwan,"Danshui, Taipei City, Taiwan",25.1677828,121.4455744
flavikon,Mushroom Kingdom,55.1239096,-1.5005726
Anirbban,India,22.3511148,78.6677428
ManufacturingGL, ,NA,NA
Madaelena13,Italy,42.6384261,12.674297
tomehb,"London, GB",51.5073219,-0.1276474
MadeehaCoach,"Lahore, Pakistan",31.5656822,74.3141829
DeSudafrica,"Andrés Bello No   , Piso    Col  Polanco   CP  , Ciudad de México   México",NA,NA
Lin_Dolin,"Boston, MA, USA",42.3602534,-71.0582912
Ida_Isabel_,México,19.4326296,-99.1331785
stefanomannucc1,roma,41.8933203,12.4829321
rcoyotecatl,"aquí merito, tras lomita",NA,NA
jo_gnb,"Toulouse, France",43.6044622,1.4442469
TG24info,"Frosinone, Lazio",41.6419807,13.3469287
neomedia_saglac,"Saguenay, Québec, Canada",48.405959,-71.069183
bennel62,"Middleton, WI",43.0962919,-89.5119565
ItsBrandonBoyd,"Washington, DC",38.8949855,-77.0365708
SinghalSailesh,"Siliguri, India",26.7164127,88.4309916
AidanCmusic,Europe,51,10
researchdafacts,Ny,43.1561681,-75.8449946
technewstnt,Trinidad and Tobago,10.8677845,-60.9821067
macmark,Trinidad and Tobago,10.8677845,-60.9821067
OhboyShan,"Madrid, Spain",40.4167047,-3.7035825
NoemiGetino,"Majorca, Balearic Islands, Spa",NA,NA
StrattonZak,"Swindon, England",51.5613683,-1.7856853
Helena28Moraes,Belem/Para- Brasil,-1.45056,-48.4682453
kalakkalcinema,Chennai,13.0801721,80.2838331
jessicaleanice,"Chicago, IL",41.8755616,-87.6244212
DasChinaEuropas,"Istanbul, Köln, Luzern",47.0504575,8.310391258636297
AKreationsIndia,Bandra West - Mumbai,19.0583358,72.8302669
doctorshaib,Bath,51.380926349999996,-2.37418971512966
leticalahorra,Madrid/ Zaragoza,24.0037521,-104.5979159
theomnichanel,Omnichanel,NA,NA
marcomxoficial,México,19.4326296,-99.1331785
RadioCOCOnline,La Habana,23.135305,-82.3589631
fedfiore,"Italy, Milan Area",45.54296185,9.400144756754925
PatChampagnac,"Midi-Pyrénée,Occitanie, France",NA,NA
mometedos,Barcelona - KILLUMINATI,NA,NA
tammy1999,Sunny Central Florida,-27.58378365,153.06223209427407
Agrippine06,France,46.603354,1.8883335
DrJRogers,"Rockwall, TX    Manchester, NH",NA,NA
grainedailzeur,Japon,36.5748441,139.2394179
deafear101,"Mount Pleasant, WI",42.7292465,-87.851473
99flexflexible,"Caracas, Venezuela",10.506098,-66.9146017
Helene66700,"Argelès-sur-Mer, France",42.5490447,3.0300793
falaaidiel,Brasil,-10.3333333,-53.2
voxya_,India,22.3511148,78.6677428
GillibrandPeter,"Cardiff, Wales",51.4816546,-3.1791934
HMellidew,London/Oxford,51.5497511,-0.1405303
SwingujCom,Česká republika,49.8167003,15.4749544
SawnyaA,Self Love via Self Awareness,NA,NA
isafan78,NJ,40.0757384,-74.4041622
mike_dibble,"Sidmouth, England",50.6790033,-3.237657
cedgson91,Kingston,17.9712148,-76.7928128
mangion11,"Boston, Ma",42.3602534,-71.0582912
maria71170,no time no space ,NA,NA
mikegallmeyer,"Charlottesville, VA",38.029306,-78.4766781
charles_haine,London,51.5073219,-0.1276474
AppDevelopPros,United States,39.7837304,-100.4458825
OGblockchain,United States,39.7837304,-100.4458825
EngGujaratEx,Ahmadabad Gujarat,23.0216238,72.5797068
theasare,"New York, NY",40.7127281,-74.0060152
pappas_niki,Limburg,51.2015196,5.9046302
3dheals,"San Francisco, CA, USA",37.7790262,-122.4199061
MovePhysioNY,Monroe NY and Warwick NY,NA,NA
Old_OakPrimary,Mellitus Street,51.5191365,-0.2462746
wmalnews,Washington DC,38.8949855,-77.0365708
TorresJorgeML,"Berkeley, CA",44.3669375,-80.7272504
Crescentrating,Singapore,1.3408630000000001,103.83039182212079
ocplaindealer,"Ouray County, CO",38.146044,-107.7414887
AAdamGlenn,New York,40.7127281,-74.0060152
HeatherMCurtis1,"Washington, DC",38.8949855,-77.0365708
Floorite1,"Cherry Hill, NJ",39.9348351,-75.0307264
LuceverdeMilano,Milano e Area Metropolitana,NA,NA
rosaalarcon,Barcelona,41.3828939,2.1774322
esm_magazine,sales esmmagazine com,NA,NA
badmonta,Mos Eisley,52.4772145,13.4212019
ContactoCINIF,México,19.4326296,-99.1331785
TheMilfordBank,"Milford, CT",41.2222218,-73.0570603
ProgramPtsd,"Kelowna, British Columbia",49.889326,-119.498291
twiCKter,En un lugar de La Mancha,NA,NA
torreon,"Torreón, Coahuila de Zaragoza",25.542698,-103.410512
capfigueiredo,"Rockville, MD - USA",39.0840054,-77.1527573
YalePediatrics,"New Haven, CT",41.3082138,-72.9250518
itquixotic,"ห วยขวาง, กร งเทพมหานคร",NA,NA
OvilleBanner,Orangeville,43.9193171,-80.0973754
leo_veritas,"Valladolid, España",41.6521328,-4.728562
unknown37683146,Republic of the Philippines,12.7503486,122.7312101
AaronRFernandes,"Toronto, Ontario",43.6534817,-79.3839347
Ludovic_Subran,"Munich, Bavière",48.1371079,11.5753822
LandmarkFinance,"Montréal, Québec, Canada",45.4972159,-73.6103642
AlexisTwolf,Wales,52.2928116,-3.73893
ethnicextension,ONLINE HAIR CONNECT,NA,NA
PeronHenri,"Vannes, France",47.6586772,-2.7599079
davdittrich,"Berlin, Germany",52.5170365,13.3888599
montymccoy,United States,39.7837304,-100.4458825
gdramawat09,"Jodhpur, Rajasthan  India ",26.2967719,73.0351433
BornThisWay1966,Canada  ,NA,NA
Marseillerevue2,Marseille,43.2961743,5.3699525
al_martin71,uk,54.7023545,-3.2765753
peaceterry,"Ottawa, ON, Canada ",45.421106,-75.690308
jb_alves79,Piraquara/Curitiba - Brasil,-25.4423273,-49.0604473
GinaMcKnight11,USA,39.7837304,-100.4458825
javijavea,Xàbia,38.7893909,0.1633256
OctoFluff,UK,54.7023545,-3.2765753
HunterMcMillen4,"Boston, MA",42.3602534,-71.0582912
HabboHolland501,Nederland,52.5001698,5.7480821
LisaThomasBooks,"Birmingham, UK",52.4796992,-1.9026911
roniejshaw,ZZ  Plural Z Alpha,NA,NA
Jo90callingUK,"London, England",51.5073219,-0.1276474
The_Major_Knows,United Kingdom,54.7023545,-3.2765753
JerrySanBXL,Brussels - Belgium - Europe,50.89416405,4.338743596346902
MommaMarisa326,"Albany, N Y  ",42.6511674,-73.754968
Askphil3,UK,54.7023545,-3.2765753
XHMyanmar,"Yangon, Myanmar",16.7967129,96.1609916
vasuv,Earth,34.2331373,-102.4107493
brmf_rm,"Ontario, Canada",50.000678,-86.000977
UNTGAPS,Peaceful ,-33.085144,18.0499755
alain_hdez,Puerto Vallarta,20.6407176,-105.2203066
ildenaro_it,"Napoli, Italy",40.8359336,14.2487826
ErnestTrappist,Reggio Calabria ,38.1035389,15.6397556
stevenk11011,under the stars in Northern VA,NA,NA
madhyamam,Kozhikode,11.2586082,75.7788735
JohnLeeDundee,"Dundee, Scotland, mostly",NA,NA
tlew76,Manchester/Ipswich ,-27.4766028,152.747764
GiovannyLeon,"Basilea, Suiza",47.5581077,7.5878261
aleloco1312,nella mia borgata,NA,NA
inaturmerida,Mérida Venezuela,8.5875788,-71.1572352
GoodreturnsTa,ப ங கள ர ,NA,NA
TPapsdorf,"Michigan, USA",43.6211955,-84.6824346
Anselmedevil,FRANCE,46.603354,1.8883335
livlifeagain2,"East Anglia, England",52.1994445,0.1220898930123415
clarefarrell,London,51.5073219,-0.1276474
LuckyGiGi5,USA,39.7837304,-100.4458825
MisterLuigiB,"Tuscany, Italy",43.4586541,11.1389204
stefanopezzola,"Arezzo, italia",43.51720195,11.763879181253118
Sebastiaocarmo,Aparecida de Goiânia - Go,-16.8226769,-49.2452546
hugh_says,Hampshire UK,51.04483545,-1.2434093603442158
shyamalkishore,Mumbai,18.9387711,72.8353355
VColombain,Paris,48.8566969,2.3514616
mostynmithering,"Folkestone, England",51.0791335,1.1794073
CanadaReality,"Ontario, Canada",50.000678,-86.000977
Sarvodaya_Care,"Faridabad, India",28.402837,77.3085626
DavidFichtner6,"Ústí nad Labem, CZ",50.6603327,14.0381357
DerikTweets,"Ontario, Canada",50.000678,-86.000977
mustangchef,"Ann Arbor, MI",42.2681569,-83.7312291
ChurchBristol,"Bristol, England",51.4538022,-2.5972985
doughammer,"Boston, MA",42.3602534,-71.0582912
JakobhM2,Aarhus C,56.1521389,10.2150447
jaideepSTOI,Mangaluru,12.8698101,74.8430082
azhimukham,Kerala,10.3528744,76.5120396
skypotentialUK,United Kingdom,54.7023545,-3.2765753
PerryTryfonas,"Toronto, Ontario",43.6534817,-79.3839347
naiwesthospital,"Nairobi, Kenya",-1.2832533,36.8172449
EspacioOEI,Iberoamérica,-0.21059,-78.846222
keatsbabe,"Huelgoat, France",48.3640307,-3.7468034
BirgitC,Earth ,34.2331373,-102.4107493
watchdogug,Uganda,1.5333554,32.2166578
sheep_witchy,In my own medicated state,NA,NA
MDepeche,Mars ,45.022172,4.3221548
Murph1d,"Manchester, England",53.4794892,-2.2451148
JayITFC,"Cambridge, U K ",52.2034823,0.1235817
RakamBrows,"London, England",51.5073219,-0.1276474
BeautiesNature,Japan,36.5748441,139.2394179
reports_spy,"Kampala, Uganda",0.3177137,32.5813539
MarcJrFnd,"Denver, CO",39.7392364,-104.9848623
sylvia_toy,San Francisco USA,37.7790262,-122.4199061
MiTomorrow,Milano,45.4668,9.1905
leodefato,Itabira MG,-19.6186264,-43.2267011
TheTruthSekr,"Minneapolis, MN",44.9772995,-93.2654692
fw_livingstone,"England, United Kingdom",52.7954791,-0.5402402866174321
